,rank,club,country,level,elo,from,to,year
507,None,Dacia Chisinau,MOL,0,1238.65661621,2009-12-18,2010-07-01,2010
508,None,Strizkov,CZE,1,1236.63989258,2010-05-16,2010-07-02,2010
509,None,Zimbru,MOL,0,1228.98095703,2009-12-18,2010-07-01,2010
510,None,Dinamo Tbilisi,GEO,0,1226.51391602,2009-08-07,2010-07-01,2010
511,None,Panthrakikos,GRE,1,1221.77258301,2010-04-19,2010-07-02,2010
512,None,Arka,POL,1,1219.11633301,2010-05-16,2010-07-01,2010
513,None,WIT Georgia,GEO,0,1216.41040039,2009-08-07,2010-07-01,2010
514,None,Odra Wodzislaw,POL,1,1216.06103516,2010-05-16,2010-07-01,2010
515,None,Karlovac,CRO,1,1215.64904785,2010-05-14,2010-07-01,2010
516,None,Iskra-Stali,MOL,0,1215.62097168,2009-12-18,2010-07-01,2010
517,None,FBK Kaunas,LIT,0,1214.62329102,2009-08-07,2010-07-01,2010
518,None,Kaposvari,HUN,1,1213.78466797,2010-05-24,2010-07-01,2010
519,None,Zestafoni,GEO,0,1211.86132812,2009-08-07,2010-07-01,2010
520,None,Varteks,CRO,1,1210.94116211,2010-05-14,2010-07-01,2010
521,None,Dinamo Brest,BLR,1,1207.06018066,2010-05-20,2010-06-05,2010
522,None,Mogren Budva,MNT,0,1206.17456055,2009-08-07,2010-06-30,2010
523,None,Piast Gliwice,POL,1,1204.94091797,2010-05-16,2010-07-01,2010
524,None,Derry City,IRL,0,1204.73352051,2009-08-28,2010-07-01,2010
525,None,Petrovac,MNT,0,1201.69262695,2009-08-07,2010-06-30,2010
526,None,Minyor Pernik,BUL,1,1200.18603516,2010-05-17,2010-07-13,2010
527,None,Lok Plovdiv,BUL,1,1198.34155273,2010-05-17,2010-07-13,2010
528,None,Inter Turku,FIN,0,1198.06726074,2009-08-07,2010-07-01,2010
529,None,Paksi,HUN,1,1197.60668945,2010-05-24,2010-07-01,2010
530,None,HJK Helsinki,FIN,0,1196.76647949,2009-08-07,2010-07-01,2010
531,None,Blagoevgrad,BUL,1,1195.95080566,2010-05-17,2010-07-13,2010
532,None,Bohemians Dublin,IRL,0,1195.42431641,2009-08-28,2010-07-01,2010
533,None,M Kumanovo,MAC,0,1192.59130859,2009-08-07,2010-07-01,2010
534,None,Karabakh Agdam,AZE,0,1191.3248291,2009-08-28,2010-07-01,2010
535,None,MyPa,FIN,0,1189.01977539,2010-01-01,2010-07-01,2010
536,None,TPS Turku,FIN,0,1189.01977539,2010-01-01,2010-07-01,2010
537,None,Podgorica,MNT,0,1188.97912598,2009-08-07,2010-06-30,2010
538,None,Ferencvaros,HUN,1,1188.96606445,2010-05-23,2010-07-01,2010
539,None,Sligo,IRL,0,1184.91149902,2009-08-28,2010-07-01,2010
540,None,Vasas SC,HUN,1,1184.42468262,2010-05-24,2010-07-01,2010
541,None,Rustavi,GEO,0,1183.47924805,2009-08-07,2010-07-01,2010
542,None,Lok Zagreb,CRO,1,1183.07788086,2010-05-14,2010-07-01,2010
543,None,Makedonija,MAC,0,1182.22558594,2009-08-07,2010-07-01,2010
544,None,Istra 1961,CRO,1,1181.30322266,2010-05-14,2010-07-01,2010
545,None,FK Minsk,BLR,1,1180.75842285,2010-05-22,2010-06-05,2010
546,None,Inter Zapresic,CRO,1,1180.37731934,2010-05-14,2010-07-01,2010
547,None,Dnepr Mogilev,BLR,1,1178.84375,2010-05-23,2010-06-05,2010
548,None,Renova,MAC,0,1178.78503418,2009-08-07,2010-07-01,2010
549,None,Inter Baku,AZE,0,1178.6763916,2009-08-28,2010-07-01,2010
550,None,Vaduz,LIE,0,1178.56665039,2009-12-17,2010-07-15,2010
551,None,Liepajas,LAT,0,1177.67175293,2009-12-17,2010-07-01,2010
552,None,Levadia Tallinn,EST,0,1176.51538086,2009-08-28,2010-07-01,2010
553,None,Sutjeska,MNT,0,1171.27514648,2009-08-07,2010-06-30,2010
554,None,Nyiregyhaza,HUN,1,1167.37243652,2010-05-23,2010-07-01,2010
555,None,Zadar,CRO,1,1165.16113281,2010-05-14,2010-07-01,2010
556,None,Suduva,LIT,0,1164.79174805,2009-08-07,2010-07-01,2010
557,None,Vllaznia,ALB,0,1163.29296875,2009-07-24,2010-07-01,2010
558,None,Pyunik,ARM,0,1163.16210938,2009-07-24,2010-07-01,2010
559,None,Novopolotsk,BLR,1,1162.18652344,2010-05-22,2010-06-05,2010
560,None,FK Vitebsk,BLR,1,1161.24584961,2010-05-22,2010-06-05,2010
561,None,Torpedo Zhodino,BLR,1,1158.56982422,2010-05-20,2010-06-05,2010
562,None,Vetra,LIT,0,1157.24511719,2009-08-07,2010-07-01,2010
563,None,Neman Grodno,BLR,1,1155.44116211,2010-05-23,2010-06-05,2010
564,None,FK Baku,AZE,0,1153.1282959,2009-08-28,2010-07-01,2010
565,None,Lombard,HUN,1,1145.8079834,2010-05-24,2010-07-01,2010
566,None,Dinaburg,LAT,0,1142.83325195,2009-12-17,2010-07-01,2010
567,None,Simurq Zaqatala,AZE,0,1136.40991211,2009-08-28,2010-07-01,2010
568,None,Skonto,LAT,0,1132.89318848,2009-12-17,2010-07-01,2010
569,None,KR Reykjavik,ISL,0,1124.98095703,2009-08-07,2010-07-01,2010
570,None,Aktobe,KAZ,0,1124.09362793,2009-08-28,2010-07-01,2010
571,None,Dinamo Tirana,ALB,0,1124.0291748,2009-07-24,2010-07-01,2010
572,None,Montana 1921,BUL,1,1122.42163086,2010-05-17,2010-07-13,2010
573,None,Medjimurje,CRO,1,1121.0760498,2010-05-14,2010-07-01,2010
574,None,Beroe Stara Zagora,BUL,1,1120.37854004,2010-05-17,2010-07-13,2010
575,None,Sliven,BUL,1,1119.96240234,2010-05-17,2010-07-13,2010
576,None,Mezdra,BUL,1,1119.34570312,2010-05-17,2010-07-02,2010
577,None,Tobol,KAZ,0,1110.92211914,2009-08-28,2010-07-01,2010
578,None,Diosgyori,HUN,1,1108.27453613,2010-05-24,2010-07-01,2010
579,None,Tirana,ALB,0,1108.15527344,2009-07-24,2010-07-01,2010
580,None,Hafnarfjoerdur,ISL,0,1106.22363281,2009-08-07,2010-07-01,2010
581,None,Flamurtari,ALB,0,1104.47851562,2009-07-24,2010-07-01,2010
582,None,Bobruisk,BLR,1,1103.0222168,2010-05-23,2010-06-05,2010
583,None,MTZ-RIPO,BLR,1,1102.23742676,2010-05-23,2010-06-05,2010
584,None,Flora Tallinn,EST,0,1097.51025391,2009-08-28,2010-07-01,2010
585,None,Fram Reykjavik,ISL,0,1097.39709473,2009-08-07,2010-07-01,2010
586,None,Banants,ARM,0,1088.61572266,2009-07-24,2010-07-01,2010
587,None,Ekranas,LIT,0,1087.92834473,2009-08-07,2010-07-01,2010
588,None,Irtysh,KAZ,0,1085.19750977,2009-08-28,2010-07-01,2010
589,None,Okzhetpes,KAZ,0,1080.70349121,2009-08-28,2010-07-01,2010
590,None,Keflavik,ISL,0,1061.91259766,2009-08-07,2010-07-01,2010
591,None,MIKA,ARM,0,1058.3145752,2009-07-24,2010-07-01,2010
592,None,Gandzasar Kapan,ARM,0,1058.05175781,2009-07-24,2010-07-01,2010
593,None,Croatia Sesvete,CRO,1,1045.71655273,2010-05-14,2010-07-01,2010
594,None,Bangor City,WAL,0,1040.57458496,2009-07-24,2010-07-01,2010
595,None,Trans Narva,EST,0,1039.93981934,2009-08-28,2010-07-01,2010
596,None,Nomme Kalju,EST,0,1037.68566895,2009-08-28,2010-07-01,2010
597,None,Llanelli,WAL,0,1033.89550781,2009-07-24,2010-07-01,2010
598,None,Svoge,BUL,1,1021.21466064,2010-05-17,2010-07-02,2010
599,None,Rhyl,WAL,0,1016.72991943,2009-07-24,2010-07-01,2010
600,None,Linfield,NIR,0,1004.60894775,2009-07-24,2010-07-01,2010
601,None,Valletta,MLT,0,997.238647461,2009-07-24,2010-06-29,2010
602,None,Glentoran,NIR,0,978.706054688,2009-07-24,2010-07-01,2010
603,None,The New Saints,WAL,0,974.223388672,2009-07-24,2010-07-01,2010
604,None,Dudelange,LUX,0,973.649841309,2009-07-24,2010-07-01,2010
605,None,Crusaders,NIR,0,971.944458008,2009-07-24,2010-07-01,2010
606,None,Birkirkara,MLT,0,971.230773926,2009-07-24,2010-06-29,2010
607,None,Botev Plovdiv,BUL,1,965.521057129,2010-05-17,2010-07-02,2010
608,None,Lisburn,NIR,0,964.838012695,2009-07-24,2010-07-01,2010
609,None,Sliema Wanderers,MLT,0,944.336547852,2009-07-24,2010-06-29,2010
610,None,Hibernians Paola,MLT,0,939.170715332,2009-07-24,2010-06-29,2010
611,None,Grevenmacher,LUX,0,935.766601562,2009-07-24,2010-07-01,2010
612,None,Kaeerjeng,LUX,0,929.155090332,2009-07-24,2010-07-01,2010
613,None,Differdang,LUX,0,928.601379395,2009-07-24,2010-07-01,2010
614,None,B 36 Torshavn,FAR,0,915.631347656,2009-07-24,2010-07-01,2010
615,None,Streymur,FAR,0,885.839172363,2009-07-24,2010-07-01,2010
616,None,Runavik,FAR,0,885.59362793,2009-07-24,2010-07-01,2010
617,None,Santa Coloma,AND,0,869.41015625,2009-07-24,2010-06-29,2010
618,None,Matecosa Sant Julia,AND,0,867.076660156,2009-07-24,2010-06-29,2010
619,None,HB Torshavn,FAR,0,859.039978027,2009-07-24,2010-07-01,2010
620,None,Tre Fiori,SMR,0,774.062683105,2009-07-24,2010-06-30,2010
621,None,Juvenes,SMR,0,768.22454834,2009-07-24,2010-06-30,2010
0,1,Real Madrid,ESP,1,2077.8984375,2014-05-25,2014-07-31,2014
1,2,Bayern,GER,1,2040.64941406,2014-05-11,2014-07-31,2014
2,3,Barcelona,ESP,1,2027.33874512,2014-05-18,2014-07-31,2014
3,4,Atletico,ESP,1,1978.49829102,2014-05-25,2014-07-31,2014
4,5,Man City,ENG,1,1956.25598145,2014-05-12,2014-07-31,2014
5,6,Chelsea,ENG,1,1919.60046387,2014-05-12,2014-07-31,2014
6,7,Dortmund,GER,1,1914.57543945,2014-05-11,2014-07-31,2014
7,8,Liverpool,ENG,1,1900.91113281,2014-05-12,2014-07-31,2014
8,9,Juventus,ITA,1,1897.80029297,2014-05-19,2014-07-31,2014
9,10,Benfica,POR,1,1867.82141113,2014-05-15,2014-07-30,2014
10,11,Arsenal,ENG,1,1866.1965332,2014-05-12,2014-07-30,2014
11,12,Paris SG,FRA,1,1865.78942871,2014-05-18,2014-07-30,2014
12,13,Man United,ENG,1,1859.71289062,2014-05-12,2014-07-31,2014
13,14,Sevilla,ESP,1,1848.10241699,2014-05-19,2014-07-31,2014
14,15,Bilbao,ESP,1,1844.08996582,2014-05-19,2014-07-31,2014
15,16,Everton,ENG,1,1829.59362793,2014-05-12,2014-07-31,2014
16,17,Sociedad,ESP,1,1809.25256348,2014-05-19,2014-07-31,2014
17,18,Schalke,GER,1,1808.95385742,2014-05-11,2014-07-31,2014
18,19,Valencia,ESP,1,1806.25390625,2014-05-18,2014-07-31,2014
19,20,Tottenham,ENG,1,1801.72460938,2014-05-18,2014-07-31,2014
20,21,Napoli,ITA,1,1790.00610352,2014-05-19,2014-07-31,2014
21,22,Leverkusen,GER,1,1788.72973633,2014-05-19,2014-07-31,2014
22,23,Villarreal,ESP,1,1786.09020996,2014-05-19,2014-07-31,2014
23,24,Shakhtar,UKR,1,1778.78564453,2014-05-19,2014-07-17,2014
24,25,Porto,POR,1,1772.96459961,2014-05-19,2014-07-31,2014
25,26,Wolfsburg,GER,1,1769.08483887,2014-05-19,2014-07-31,2014
26,27,Roma,ITA,1,1761.92712402,2014-05-19,2014-07-31,2014
27,28,Malaga,ESP,1,1756.6842041,2014-05-18,2014-07-31,2014
28,29,Celta,ESP,1,1751.69494629,2014-05-18,2014-07-31,2014
29,30,Gladbach,GER,1,1750.42565918,2014-05-17,2014-07-31,2014
30,31,Levante,ESP,1,1743.42053223,2014-05-17,2014-07-31,2014
31,32,Zenit,RUS,1,1742.53393555,2014-05-16,2014-07-17,2014
32,33,Milan,ITA,1,1721.34619141,2014-05-19,2014-07-24,2014
33,34,CSKA Moskva,RUS,1,1720.4276123,2014-05-19,2014-07-17,2014
34,35,Southampton,ENG,1,1719.82958984,2014-05-19,2014-07-24,2014
35,36,Getafe,ESP,1,1718.28723145,2014-05-19,2014-07-24,2014
36,37,Lille,FRA,1,1715.66674805,2014-05-18,2014-07-17,2014
37,38,Fiorentina,ITA,1,1715.19018555,2014-05-19,2014-07-17,2014
38,39,Mainz,GER,1,1713.42407227,2014-05-19,2014-07-15,2014
39,40,Sparta Praha,CZE,1,1710.73681641,2014-05-26,2014-05-31,2014
40,41,Basel,SUI,1,1708.18054199,2014-05-26,2014-07-03,2014
41,42,Monaco,FRA,1,1705.89929199,2014-05-26,2014-07-17,2014
42,43,Augsburg,GER,1,1705.18408203,2014-05-26,2014-07-17,2014
43,44,Espanyol,ESP,1,1704.05883789,2014-05-26,2014-07-24,2014
44,45,Rayo Vallecano,ESP,1,1701.07800293,2014-05-26,2014-07-30,2014
45,46,Saint-Etienne,FRA,1,1700.9440918,2014-05-26,2014-07-30,2014
46,47,Stoke,ENG,1,1699.58874512,2014-05-26,2014-07-31,2014
47,48,Olympiakos,GRE,1,1697.5045166,2014-05-26,2014-07-17,2014
48,49,Lyon,FRA,1,1693.14770508,2014-05-26,2014-07-26,2014
49,50,Hoffenheim,GER,1,1691.70080566,2014-05-26,2014-07-24,2014
50,51,Almeria,ESP,1,1691.23010254,2014-05-26,2014-07-24,2014
51,52,Fenerbahce,TUR,1,1691.12194824,2014-05-26,2014-07-17,2014
52,53,Osasuna,ESP,1,1690.24902344,2014-05-26,2014-07-01,2014
53,54,Viktoria Plzen,CZE,1,1689.24304199,2014-05-26,2014-05-31,2014
54,55,Metalist,UKR,1,1689.03649902,2014-05-19,2014-05-31,2014
55,56,Elche,ESP,1,1684.97436523,2014-05-19,2014-05-31,2014
56,57,Galatasaray,TUR,1,1684.87756348,2014-05-19,2014-05-31,2014
57,58,Ajax,NED,1,1683.58886719,2014-05-19,2014-05-31,2014
58,59,Valladolid,ESP,1,1682.8001709,2014-05-19,2014-07-01,2014
59,60,Sporting,POR,1,1681.74731445,2014-05-19,2014-07-24,2014
60,61,Inter,ITA,1,1678.81970215,2014-05-19,2014-07-19,2014
61,62,Hannover,GER,1,1677.45056152,2014-05-12,2014-07-19,2014
62,63,Granada,ESP,1,1675.49499512,2014-05-19,2014-07-19,2014
63,64,Swansea,ENG,1,1674.05932617,2014-05-19,2014-07-19,2014
64,65,Salzburg,AUT,1,1668.91223145,2014-05-19,2014-07-17,2014
65,66,Betis,ESP,1,1667.01403809,2014-05-26,2014-07-01,2014
66,67,Lok Moskva,RUS,1,1666.80993652,2014-05-26,2014-07-17,2014
67,68,West Ham,ENG,1,1664.92126465,2014-05-26,2014-07-26,2014
68,69,Parma,ITA,1,1664.84936523,2014-05-26,2014-07-26,2014
69,70,Freiburg,GER,1,1664.22412109,2014-05-26,2014-07-26,2014
70,71,Frankfurt,GER,1,1660.25378418,2014-05-26,2014-05-31,2014
71,72,Depor,ESP,2,1658.88085938,2014-05-26,2014-05-31,2014
72,73,Marseille,FRA,1,1653.95043945,2014-05-21,2014-06-07,2014
73,74,Dynamo Moskva,RUS,1,1652.3203125,2014-05-21,2014-06-07,2014
74,75,Newcastle,ENG,1,1651.69799805,2014-05-21,2014-06-07,2014
75,76,Hertha,GER,1,1651.44592285,2014-05-21,2014-06-07,2014
76,77,Sunderland,ENG,1,1648.63793945,2014-05-21,2014-07-16,2014
77,78,Dnipro,UKR,1,1648.5970459,2014-05-21,2014-07-16,2014
78,79,Steaua,ROM,1,1647.08081055,2014-05-21,2014-07-16,2014
79,80,Lazio,ITA,1,1646.6640625,2014-05-19,2014-07-27,2014
80,81,Dynamo Kyiv,UKR,1,1643.62585449,2014-05-19,2014-07-17,2014
81,82,Werder,GER,1,1643.30493164,2014-05-19,2014-07-31,2014
82,83,Leicester,ENG,2,1640.48095703,2014-05-19,2014-07-01,2014
83,84,Torino,ITA,1,1639.46972656,2014-05-19,2014-07-31,2014
84,85,West Brom,ENG,1,1635.55981445,2014-05-12,2014-07-31,2014
85,86,Stuttgart,GER,1,1630.39782715,2014-05-16,2014-06-07,2014
86,87,Crystal Palace,ENG,1,1628.13757324,2014-05-16,2014-05-31,2014
87,88,Rubin Kazan,RUS,1,1626.79772949,2014-05-16,2014-05-31,2014
88,89,Celtic,SCO,1,1625.78710938,2014-05-25,2014-05-31,2014
89,90,Eibar,ESP,2,1624.49804688,2014-05-26,2014-05-31,2014
90,91,Feyenoord,NED,1,1621.4074707,2014-05-26,2014-05-31,2014
91,92,Koeln,GER,2,1620.15844727,2014-05-26,2014-05-31,2014
92,93,Barcelona B,ESP,2,1619.5546875,2014-05-25,2014-05-31,2014
93,94,Aston Villa,ENG,1,1619.07946777,2014-05-19,2014-06-07,2014
94,95,Besiktas,TUR,1,1617.64050293,2014-05-19,2014-06-07,2014
95,96,Burnley,ENG,2,1614.6159668,2014-05-15,2014-06-07,2014
96,97,Spartak Moskva,RUS,1,1613.2890625,2014-05-16,2014-06-07,2014
97,98,Hamburg,GER,1,1612.64221191,2014-05-19,2014-05-31,2014
98,99,Bordeaux,FRA,1,1612.14807129,2014-05-19,2014-05-31,2014
99,100,Gijon,ESP,2,1611.36132812,2014-05-25,2014-05-31,2014
100,None,Udinese,ITA,1,1609.80603027,2014-05-25,2014-06-15,2014
101,None,Norwich,ENG,1,1605.2277832,2014-05-12,2014-07-01,2014
102,None,Alcorcon,ESP,2,1602.6685791,2014-05-26,2014-05-31,2014
103,None,Estoril,POR,1,1599.82373047,2014-05-15,2014-07-31,2014
104,None,Anderlecht,BEL,1,1599.73339844,2014-05-19,2014-07-17,2014
105,None,Trabzonspor,TUR,1,1598.12365723,2014-05-19,2014-07-17,2014
106,None,M Tel Aviv,ISR,1,1597.47351074,2014-05-18,2014-07-15,2014
107,None,Twente,NED,1,1596.7479248,2014-05-04,2014-07-17,2014
108,None,FC Krasnodar,RUS,1,1594.94006348,2014-05-16,2014-07-17,2014
109,None,Derby,ENG,2,1594.3223877,2014-05-25,2014-07-31,2014
110,None,Kuban,RUS,1,1593.26855469,2014-05-16,2014-07-17,2014
111,None,Zaragoza,ESP,2,1591.50036621,2014-05-26,2014-05-31,2014
112,None,Nuernberg,GER,1,1590.88684082,2014-05-11,2014-07-01,2014
113,None,Cordoba,ESP,2,1588.98571777,2014-05-26,2014-05-31,2014
114,None,Las Palmas,ESP,2,1587.55957031,2014-05-26,2014-05-31,2014
115,None,Lorient,FRA,1,1586.67810059,2014-05-18,2014-07-30,2014
116,None,Verona,ITA,1,1586.57373047,2014-05-19,2014-07-31,2014
117,None,Fulham,ENG,1,1586.45581055,2014-05-12,2014-07-01,2014
118,None,Atalanta,ITA,1,1586.0994873,2014-05-19,2014-07-31,2014
119,None,Murcia,ESP,2,1585.97827148,2014-05-26,2014-05-31,2014
120,None,Grasshoppers,SUI,1,1585.7479248,2014-05-19,2014-07-03,2014
121,None,Numancia,ESP,2,1584.7010498,2014-05-26,2014-05-31,2014
122,None,Palermo,ITA,2,1583.18762207,2014-05-26,2014-05-30,2014
123,None,Rennes,FRA,1,1583.02734375,2014-05-18,2014-07-30,2014
124,None,Toulouse,FRA,1,1581.05041504,2014-05-18,2014-07-30,2014
125,None,QPR,ENG,2,1578.70483398,2014-05-25,2014-07-01,2014
126,None,Ponferradina,ESP,2,1577.85717773,2014-05-26,2014-05-31,2014
127,None,Hull,ENG,1,1576.71252441,2014-05-12,2014-07-31,2014
128,None,Montpellier,FRA,1,1576.63183594,2014-05-18,2014-07-30,2014
129,None,Fuerth,GER,2,1575.88781738,2014-05-19,2014-07-31,2014
130,None,Nacional,POR,1,1575.37939453,2014-05-15,2014-07-31,2014
131,None,Brugge,BEL,1,1574.07531738,2014-05-19,2014-07-17,2014
132,None,Real Madrid B,ESP,2,1572.16906738,2014-05-26,2014-05-31,2014
133,None,Evian TG,FRA,1,1571.71875,2014-05-18,2014-07-30,2014
134,None,Razgrad,BUL,1,1571.29907227,2014-05-19,2014-07-03,2014
135,None,Astra,ROM,1,1570.51269531,2014-05-20,2014-07-16,2014
136,None,Standard,BEL,1,1568.44885254,2014-05-19,2014-07-17,2014
137,None,Genoa,ITA,1,1568.02661133,2014-05-19,2014-07-31,2014
138,None,Mallorca,ESP,2,1567.73449707,2014-05-26,2014-05-31,2014
139,None,Girona,ESP,2,1566.33703613,2014-05-26,2014-05-31,2014
140,None,PSV,NED,1,1566.00024414,2014-05-04,2014-07-17,2014
141,None,Paderborn,GER,2,1564.19628906,2014-05-12,2014-07-01,2014
142,None,Sampdoria,ITA,1,1563.23266602,2014-05-18,2014-07-31,2014
143,None,Austria Wien,AUT,1,1562.91601562,2014-05-12,2014-07-17,2014
144,None,Cagliari,ITA,1,1562.28161621,2014-05-19,2014-07-31,2014
145,None,Petrolul Ploiesti,ROM,1,1561.62353516,2014-05-21,2014-07-16,2014
146,None,Recreativo,ESP,2,1561.58190918,2014-05-26,2014-05-31,2014
147,None,Nantes,FRA,1,1560.29077148,2014-05-18,2014-07-30,2014
148,None,Sabadell,ESP,2,1559.93212891,2014-05-26,2014-05-31,2014
149,None,Rapid Wien,AUT,1,1557.31750488,2014-05-12,2014-07-17,2014
150,None,Young Boys,SUI,1,1557.23010254,2014-05-19,2014-07-03,2014
151,None,Kasimpasa,TUR,1,1557.15795898,2014-05-19,2014-07-17,2014
152,None,PAOK,GRE,1,1555.63769531,2014-05-18,2014-07-17,2014
153,None,Tenerife,ESP,2,1553.43444824,2014-05-26,2014-05-31,2014
154,None,Braga,POR,1,1553.13757324,2014-05-15,2014-07-31,2014
155,None,Lautern,GER,2,1552.36047363,2014-05-12,2014-07-31,2014
156,None,Terek Grozny,RUS,1,1552.14367676,2014-05-16,2014-07-17,2014
157,None,Braunschweig,GER,1,1551.69006348,2014-05-11,2014-07-01,2014
158,None,Catania,ITA,1,1551.34301758,2014-05-19,2014-07-01,2014
159,None,Wigan,ENG,2,1550.06835938,2014-05-13,2014-07-31,2014
160,None,Bastia,FRA,1,1549.20300293,2014-05-18,2014-07-30,2014
161,None,Reading,ENG,2,1548.77758789,2014-05-04,2014-07-31,2014
162,None,Duesseldorf,GER,2,1548.48937988,2014-05-12,2014-07-31,2014
163,None,Nice,FRA,1,1547.98864746,2014-05-18,2014-07-30,2014
164,None,Chievo,ITA,1,1547.6348877,2014-05-19,2014-07-31,2014
165,None,Blackburn,ENG,2,1545.31420898,2014-05-04,2014-07-31,2014
166,None,Sochaux,FRA,1,1545.10339355,2014-05-18,2014-07-01,2014
167,None,Reims,FRA,1,1541.77514648,2014-05-18,2014-07-30,2014
168,None,Panathinaikos,GRE,1,1540.73999023,2014-05-18,2014-07-17,2014
169,None,Rostov,RUS,1,1540.73205566,2014-05-16,2014-07-17,2014
170,None,Maritimo,POR,1,1537.4720459,2014-05-15,2014-07-31,2014
171,None,Brighton,ENG,2,1537.20031738,2014-05-12,2014-07-31,2014
172,None,Lugo,ESP,2,1536.0480957,2014-05-26,2014-05-31,2014
173,None,Cardiff,ENG,1,1535.98632812,2014-05-12,2014-07-01,2014
174,None,Guingamp,FRA,1,1535.4564209,2014-05-18,2014-07-30,2014
175,None,Alaves,ESP,2,1534.30383301,2014-05-26,2014-05-31,2014
176,None,Anzhi,RUS,1,1532.40698242,2014-05-16,2014-07-01,2014
177,None,Jaen,ESP,2,1532.03125,2014-05-26,2014-05-31,2014
178,None,Malmoe,SWE,1,1530.65783691,2014-05-27,2014-06-01,2014
179,None,Sassuolo,ITA,1,1530.51696777,2014-05-19,2014-07-31,2014
180,None,Sivasspor,TUR,1,1529.97570801,2014-05-19,2014-07-17,2014
181,None,Mirandes,ESP,2,1529.15136719,2014-05-26,2014-05-31,2014
182,None,Bursaspor,TUR,1,1528.97070312,2014-05-18,2014-07-17,2014
183,None,Bolton,ENG,2,1528.52709961,2014-05-04,2014-07-31,2014
184,None,Slovan Liberec,CZE,1,1527.24084473,2014-05-26,2014-05-31,2014
185,None,FC Kobenhavn,DEN,1,1526.89282227,2014-05-19,2014-07-17,2014
186,None,APOEL,CYP,0,1526.82580566,2013-12-13,2014-07-17,2014
187,None,Nancy,FRA,2,1526.53125,2014-05-17,2014-07-30,2014
188,None,Caen,FRA,2,1526.07824707,2014-05-17,2014-07-01,2014
189,None,Zuerich,SUI,1,1522.80163574,2014-05-19,2014-07-03,2014
190,None,Amkar Perm,RUS,1,1522.37536621,2014-05-16,2014-07-17,2014
191,None,Dinamo Zagreb,CRO,1,1521.23974609,2014-05-18,2014-07-03,2014
192,None,Metz,FRA,2,1520.1394043,2014-05-17,2014-07-01,2014
193,None,Bologna,ITA,1,1519.02990723,2014-05-19,2014-07-01,2014
194,None,Ipswich,ENG,2,1518.59326172,2014-05-04,2014-07-31,2014
195,None,Middlesbrough,ENG,2,1517.90710449,2014-05-04,2014-07-31,2014
196,None,Hercules,ESP,2,1516.65307617,2014-05-26,2014-05-31,2014
197,None,Genclerbirligi,TUR,1,1513.80761719,2014-05-18,2014-07-17,2014
198,None,Dniprodzerzhynsk,UKR,1,1513.5748291,2014-05-19,2014-07-17,2014
199,None,Karabuekspor,TUR,1,1512.84643555,2014-05-19,2014-07-17,2014
200,None,Siena,ITA,2,1512.84606934,2014-05-26,2014-05-30,2014
201,None,Thun,SUI,1,1511.01318359,2014-05-19,2014-07-03,2014
202,None,Heerenveen,NED,1,1510.8704834,2014-05-11,2014-07-17,2014
203,None,Groningen,NED,1,1510.59912109,2014-05-19,2014-07-17,2014
204,None,Zulte Waregem,BEL,1,1507.359375,2014-05-19,2014-07-17,2014
205,None,CFR Cluj,ROM,1,1504.65283203,2014-05-22,2014-07-16,2014
206,None,Kiryat Shmona,ISR,1,1504.30932617,2014-05-18,2014-07-15,2014
207,None,Chernomorets,UKR,1,1504.27734375,2014-05-19,2014-07-17,2014
208,None,Mlada Boleslav,CZE,1,1502.76062012,2014-05-26,2014-05-31,2014
209,None,Dinamo Bucuresti,ROM,1,1502.65039062,2014-05-22,2014-07-16,2014
210,None,Legia,POL,1,1501.40246582,2014-05-29,2014-06-01,2014
211,None,Alkmaar,NED,1,1500.9375,2014-05-19,2014-07-17,2014
212,None,Empoli,ITA,2,1500.71276855,2014-05-26,2014-05-30,2014
213,None,Luzern,SUI,1,1500.55981445,2014-05-19,2014-07-03,2014
214,None,Eskisehirspor,TUR,1,1499.09716797,2014-05-17,2014-07-17,2014
215,None,BATE,BLR,1,1499.06726074,2014-05-27,2014-06-01,2014
216,None,Setubal,POR,1,1498.63012695,2014-05-15,2014-07-31,2014
217,None,Watford,ENG,2,1497.96826172,2014-05-04,2014-07-31,2014
218,None,Bournemouth,ENG,2,1497.08874512,2014-05-04,2014-07-31,2014
219,None,Atromitos,GRE,1,1494.70532227,2014-05-18,2014-07-17,2014
220,None,Muenchen 60,GER,2,1493.51977539,2014-05-12,2014-07-31,2014
221,None,Lens,FRA,2,1493.22888184,2014-05-17,2014-07-01,2014
222,None,Karlsruhe,GER,2,1492.8996582,2014-05-12,2014-07-31,2014
223,None,AIK,SWE,1,1491.5958252,2014-05-27,2014-06-02,2014
224,None,Vitesse,NED,1,1490.546875,2014-05-11,2014-07-17,2014
225,None,StGallen,SUI,1,1490.51477051,2014-05-19,2014-07-03,2014
226,None,Sverdlovsk,RUS,1,1489.80749512,2014-05-16,2014-07-17,2014
227,None,Tomsk,RUS,1,1489.28796387,2014-05-16,2014-07-01,2014
228,None,Sion,SUI,1,1488.41784668,2014-05-19,2014-07-03,2014
229,None,Dijon,FRA,2,1487.90710449,2014-05-17,2014-07-30,2014
230,None,Ingolstadt,GER,2,1487.68164062,2014-05-12,2014-07-31,2014
